,Unnamed: 0,author_id,created_at,edit_history_tweet_ids,id_x,lang,public_metrics,text,username,imp_count,like_count,retweet_count,type,negative,neutral,positive
2171,296,2371952437,2022-11-29 18:44:14+00:00,[1597662739581001728],1597662739581001728,en,"{'retweet_count': 3, 'reply_count': 8, 'like_count': 15, 'quote_count': 2, 'bookmark_count': 0, 'impression_count': 0}",The two minute quick pitch on #Saputo $SAP.TO and why a struggling dairy and cheese roll-up is a compelling short idea https://t.co/elx7gDi3NO,sprucepointcap,0,15,3,fin_poster,0.09071788936853409,0.3920842409133911,0.517197847366333
2172,297,2371952437,2022-11-29 18:39:49+00:00,[1597661626987347968],1597661626987347968,en,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","$SAP.TO #Saptuto is going DOWN UNDER. When examining the complete picture of #Australia vs. what it provides investors in #Canada, the #thruth #hurts. https://t.co/ddLur0dbd1",sprucepointcap,0,2,2,fin_poster,0.9299761652946472,0.05820790305733681,0.01181595865637064
2173,298,2371952437,2022-11-29 18:31:02+00:00,[1597659415125315584],1597659415125315584,en,"{'retweet_count': 4, 'reply_count': 1, 'like_count': 6, 'quote_count': 0, 'bookmark_count': 1, 'impression_count': 0}","Huge red flag that $SAP.TO does not give an accurate/complete view of its org structure. Notice it obscures that Australia is held in a numbered entity. When we found this and examined the #Australia regulatory financials, a total disaster emerged. https://t.co/JbVr1K7wDJ",sprucepointcap,0,6,4,fin_poster,0.9556496739387512,0.035041507333517075,0.009308841079473495
2174,299,2371952437,2022-11-29 17:37:57+00:00,[1597646059203092480],1597646059203092480,en,"{'retweet_count': 2, 'reply_count': 0, 'like_count': 2, 'quote_count': 1, 'bookmark_count': 0, 'impression_count': 0}","$SAP.TO acquisition of UK Dairy Crest brought it a pension highly sensitive to inflation. Time to update that stale ""2.9%"" inflation assumption. BOE inflation = 10% growing to 13%. We estimate a $724m+ incremental liability that will further pressure the dividend coverage https://t.co/bqIG5EFZZO",sprucepointcap,0,2,2,fin_poster,0.30161261558532715,0.4823387563228607,0.21604861319065094
2175,300,2371952437,2022-11-29 17:34:20+00:00,[1597645146375749634],1597645146375749634,en,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",Questionable what kind of value $SAP.TO has brought to its Dairy Crest deal. Many acquired brands even have the identical website 3yrs later https://t.co/yijAdQuMf9,sprucepointcap,0,1,1,fin_poster,0.40350550413131714,0.29935550689697266,0.2971389889717102
2176,301,2371952437,2022-11-29 17:25:50+00:00,[1597643009935298560],1597643009935298560,en,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 2, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","Sneaky - $SAP.TO updated its website and claims about Vitalite, its ""leading"" or rather ""market share losing"" plant-based spread business. The acquisition they made in the UK of Dairy Crest (pre-Brexit) is a total disaster in our view https://t.co/eNGN5IGalm",sprucepointcap,0,2,2,fin_poster,0.9542518854141235,0.03670348599553108,0.009044605307281017
2177,302,2371952437,2022-11-29 17:03:54+00:00,[1597637487853465600],1597637487853465600,en,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",$SAP.TO from 15%&gt;25%&gt;30% off your #cheese!  #failing https://t.co/puLBEt8Jnc,sprucepointcap,0,1,1,fin_poster,0.4811873435974121,0.48409977555274963,0.03471291810274124
2178,303,2371952437,2022-11-29 17:01:05+00:00,[1597636780886740993],1597636780886740993,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",$SAP.TO claims as part of its growth pillar in will gain from going direct-to-consumer... Good luck! Here's a snapshot of last week's black friday sale. Discounts been increasing heavily as have looser shipping terms. #failing #saputo https://t.co/bMSXOt0RWz,sprucepointcap,0,3,0,fin_poster,0.25791555643081665,0.3955329656600952,0.34655141830444336
2179,304,2371952437,2022-11-29 16:44:29+00:00,[1597632600876941319],1597632600876941319,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 6, 'quote_count': 0, 'bookmark_count': 1, 'impression_count': 0}","Spruce Point knows food shorts. Many foodco's claiming leadership in plant-based foods. We first warned that $OTLY would fail and pointed out we were finding it at $GO, heavily discount. $BYND too. Our recent channel checks also find $SAP.TO's Vitalite brand -50% off https://t.co/RHYT5RnhpS",sprucepointcap,0,6,0,fin_poster,0.5759046673774719,0.36157718300819397,0.06251811981201172
2180,305,2371952437,2022-11-29 16:40:38+00:00,[1597631633569779712],1597631633569779712,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1, 'bookmark_count': 0, 'impression_count': 0}","$SAP.TO claims that product innovation is going to save it, but doesn't disclose R&amp;D expense. We found partial views on it in foreign filings. They spend just 0.20% of sales on R&amp;D, well below industry average https://t.co/jABX22kpgr",sprucepointcap,0,1,0,fin_poster,0.3419809639453888,0.5235761404037476,0.13444289565086365
2181,306,2371952437,2022-11-29 16:09:08+00:00,[1597623704518729729],1597623704518729729,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","Uphill battle for $SAP.TO in US cheese. Look at the big NEW capacity coming on line. Leprino set to open a $1bn ""Mega"" facility in TX. Saputo's facilties are old, and many dealing with Env't EPA infractions https://t.co/U7pOGeqYNp",sprucepointcap,0,3,0,fin_poster,0.6451282501220703,0.2822118401527405,0.07265987992286682
2182,307,2371952437,2022-11-29 15:59:59+00:00,[1597621403645116416],1597621403645116416,en,"{'retweet_count': 0, 'reply_count': 4, 'like_count': 4, 'quote_count': 1, 'bookmark_count': 0, 'impression_count': 0}","We always try to conduct interviews of fmr employees. In the case of $SAP.TO + its US struggles, we learned it lost business form Little Caesars #pizza #pizza.  How are they going to replace this? According to our expert, they don't offer a special frozen style pizza cheese https://t.co/PKKxuhP2t0",sprucepointcap,0,4,0,fin_poster,0.7800706028938293,0.18935748934745789,0.030571917071938515
2183,308,2371952437,2022-11-29 15:46:23+00:00,[1597617980761702401],1597617980761702401,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0, 'bookmark_count': 1, 'impression_count': 0}","How bad is it at $SAP.TO ? Management is making it hard to decipher, but we estimate hundreds of millions in organic EBITDA destruction over the past few years, can't easily be replaced either, we'll explain why. https://t.co/1hnKNnIeyk",sprucepointcap,0,3,0,fin_poster,0.9276713132858276,0.06011498346924782,0.012213672511279583
2184,309,2371952437,2022-11-29 15:42:48+00:00,[1597617080333127680],1597617080333127680,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 1, 'bookmark_count': 0, 'impression_count': 0}",Recent acquisitions from 2021 - looks like revenue down 50%... well played $SAP.TO https://t.co/dtTc8jyyi4,sprucepointcap,0,1,0,fin_poster,0.05492277815937996,0.28258851170539856,0.6624886989593506
2185,310,2371952437,2022-11-29 15:37:24+00:00,[1597615719948390401],1597615719948390401,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","Recent $SAP.TO acquisitions more opaque, no longer providing revenue contributions... wonder why? https://t.co/QUZavS9wtb",sprucepointcap,0,1,0,fin_poster,0.7319468855857849,0.24211490154266357,0.0259382463991642
2186,311,2371952437,2022-11-29 15:18:26+00:00,[1597610945299492865],1597610945299492865,en,"{'retweet_count': 1, 'reply_count': 3, 'like_count': 3, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","A review of declining transparency at $SAP.TO - stopped proving revenue contribution from recent acquisitions too, because we believe that acquired revenue is plummeting fast https://t.co/fI71HjG3lc",sprucepointcap,0,3,1,fin_poster,0.3453882038593292,0.5270274877548218,0.1275843232870102
2187,312,2371952437,2022-11-29 15:10:49+00:00,[1597609029576314882],1597609029576314882,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",$SAP.TO wage cost structure below. How on earth do they compete against Danone? Our research indicates Danone has been more aggressive and winning in the U.S. https://t.co/zuLXgaovD8,sprucepointcap,0,1,0,fin_poster,0.44844260811805725,0.4410475194454193,0.11050987243652344
2188,313,2371952437,2022-11-29 15:06:43+00:00,[1597608000021495809],1597608000021495809,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 3, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","It's never good when companies cease proving disclosures. Witness how $SAP.TO stopped providing ""excess capacity"" figures and market share in #Canada (and globally). Headcount has still ballooned. We think they are structurally not cost competitive in a price driven market https://t.co/0lKoiVVv5X",sprucepointcap,0,3,0,fin_poster,0.9341170191764832,0.05313899740576744,0.01274392381310463
2189,314,2371952437,2022-11-29 14:58:28+00:00,[1597605922771456000],1597605922771456000,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","$SAP.TO started in #Canada and had leadership, but lost it. Just look how they updated their profile and management still doesn't fully answer questions related to market share https://t.co/hQZsRKt3nO",sprucepointcap,0,2,0,fin_poster,0.8203334212303162,0.16416668891906738,0.015499914065003395
2190,315,2371952437,2022-11-29 14:39:58+00:00,[1597601265705684992],1597601265705684992,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 2, 'quote_count': 1, 'bookmark_count': 0, 'impression_count': 0}","We see a large misperception between promotion and reality at $SAP.TO #Saputo - more debt, weak dividend coverage, and highly exposed to negative #dairy and #cheese trends https://t.co/8O6k4hh3ni",sprucepointcap,0,2,0,fin_poster,0.8666127920150757,0.11874173581600189,0.014645449817180634
2191,316,2371952437,2022-11-29 14:30:22+00:00,[1597598848918355969],1597598848918355969,en,"{'retweet_count': 2, 'reply_count': 1, 'like_count': 8, 'quote_count': 2, 'bookmark_count': 1, 'impression_count': 0}","Very pleased to issue a ""Strong Sell"" opinion on Saputo TSX: $SAP.TO - challenged levered roll-up in the dairy and cheese industry. The report is live on our website 
https://t.co/r3ovg5HF8Y",sprucepointcap,0,8,2,fin_poster,0.053027283400297165,0.3656719923019409,0.5813007354736328
2192,317,2371952437,2022-11-29 01:55:50+00:00,[1597408964425441280],1597408964425441280,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 3, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",Make sure to sign up to receive our email alerts https://t.co/5BxZ0aqM3I,sprucepointcap,0,3,0,fin_poster,0.024449238553643227,0.7811139225959778,0.19443689286708832
2193,318,2371952437,2022-11-28 21:37:40+00:00,[1597343994182520832],1597343994182520832,en,"{'retweet_count': 2, 'reply_count': 2, 'like_count': 12, 'quote_count': 0, 'bookmark_count': 1, 'impression_count': 0}","Track record of our recent reports $NVEI, $SYK, $TASK, $AI, $FIGS, $BR, $GNRC etc https://t.co/a2H20oYFl5",sprucepointcap,0,12,2,fin_poster,0.0465022549033165,0.8829929828643799,0.07050475478172302
2194,319,2371952437,2022-11-28 21:24:40+00:00,[1597340725347483649],1597340725347483649,en,"{'retweet_count': 4, 'reply_count': 3, 'like_count': 11, 'quote_count': 0, 'bookmark_count': 1, 'impression_count': 0}",Help us out with some retweets please,sprucepointcap,0,11,4,fin_poster,0.2563514709472656,0.48512551188468933,0.25852295756340027
2195,320,2371952437,2022-11-28 21:06:14+00:00,[1597336087114174464],1597336087114174464,en,"{'retweet_count': 176, 'reply_count': 38, 'like_count': 810, 'quote_count': 16, 'bookmark_count': 23, 'impression_count': 0}","Tired already of reading about the #FTXbankruptcy scandal? Want to nibble on something new? Tomorrow Nov 29th, we'll release a unique forensic investigative report on a company that has faced past allegations of connections to mobsters and criminals https://t.co/xHkyI0XkOk https://t.co/Wnp5Y5YBIp",sprucepointcap,0,810,176,fin_poster,0.804617702960968,0.16603106260299683,0.029351254925131798
2196,321,2371952437,2022-11-25 12:55:03+00:00,[1596125312559222785],1596125312559222785,en,"{'retweet_count': 0, 'reply_count': 1, 'like_count': 4, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",Gravy with that turkey? $GNRC Argus analyst John Eade downgraded Generac to Hold from Buy.,sprucepointcap,0,4,0,fin_poster,0.4195665717124939,0.49910929799079895,0.08132413029670715
2197,322,2371952437,2022-11-24 15:56:59+00:00,[1595808708398923776],1595808708398923776,en,"{'retweet_count': 0, 'reply_count': 2, 'like_count': 12, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",Happy Thanksgiving. Let's roast some corporate turkeys together 🦃,sprucepointcap,0,12,0,fin_poster,0.043670088052749634,0.2206680327653885,0.7356618642807007
2198,323,2371952437,2022-11-18 00:29:22+00:00,[1593400940459081729],1593400940459081729,en,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 6, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","In case Twitter goes dark, make sure to sign up and follow us here. Some major short opportunities to be exposed soon

https://t.co/5BxZ0aqeea",sprucepointcap,0,6,1,fin_poster,0.08784479647874832,0.6678566932678223,0.24429847300052643
2199,324,2371952437,2022-11-14 14:51:13+00:00,[1592168277400485888],1592168277400485888,qme,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}",$SKX https://t.co/bbdmSz64RH,sprucepointcap,0,1,0,fin_poster,0.1046903058886528,0.825126588344574,0.07018306106328964
2200,325,2371952437,2022-11-14 14:50:55+00:00,[1592168201739464706],1592168201739464706,en,"{'retweet_count': 0, 'reply_count': 0, 'like_count': 1, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","Is this their core customer they're appealing to? 

https://t.co/br0UUOzHtB",sprucepointcap,0,1,0,fin_poster,0.076744444668293,0.8676139712333679,0.055641550570726395
2201,326,2371952437,2022-11-14 14:33:04+00:00,[1592163713498611713],1592163713498611713,en,"{'retweet_count': 1, 'reply_count': 7, 'like_count': 5, 'quote_count': 2, 'bookmark_count': 1, 'impression_count': 0}","What does $OTLY, #FTXbankruptcy and $SKX Skechers all have in common? Recent #SuperBowl ads and celebrity promotion. Skechers partnering with 89yr old Willie Nelson, named by Time to the Top 10 tax-dodger list. Skechers = Sketchy = Skeptic, Septic",sprucepointcap,0,5,1,fin_poster,0.5539127588272095,0.37981554865837097,0.06627163290977478
2202,327,2371952437,2022-11-14 13:51:40+00:00,[1592153294298054656],1592153294298054656,en,"{'retweet_count': 1, 'reply_count': 0, 'like_count': 7, 'quote_count': 0, 'bookmark_count': 0, 'impression_count': 0}","Game over celebrity promoted $OTLY #OATLY ""In regards to the long-term margin guidance, the Company is currently evaluating the impact of the strategic actions, particularly as it relates to a more asset-light, less capital intensive operating model.""",sprucepointcap,0,7,1,fin_poster,0.05904020741581917,0.6573857665061951,0.28357401490211487
